country,location,longitude,latitude,start,end,epiUnit,species,death,cases,animale type,event_id,outbreak_id
South Africa,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,3733,111067
Denmark,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4028,110810
Sweden,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4048,110824
Belgium,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4073,111067
Italy,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4640,112623
Netherlands,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4051,112621
United States of America,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4247,112621
Spain,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,4231,114251
United Kingdom,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4030,110810
Chile,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4775,110824
Japan,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4634,112621
Denmark,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4028,112623
Belgium,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4073,112621
Spain,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,4231,114250
Sweden,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4048,110823
South Africa,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,3733,112621
Italy,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4640,110824
Netherlands,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4051,112622
United States of America,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4247,112622
United Kingdom,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4030,112623
Chile,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4775,110823
Japan,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4634,112622
Denmark,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4028,110824
Netherlands,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4051,114253
South Africa,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,3733,112622
Belgium,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4073,112622
Sweden,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4048,111068
Italy,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4640,110823
Spain,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4231,113461
United Kingdom,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4030,110824
United States of America,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4247,114253
Netherlands,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4051,114252
Denmark,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4028,110823
Chile,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4775,111068
Japan,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4634,114253
Belgium,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4073,114253
South Africa,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,3733,114253
Spain,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4231,110810
Sweden,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4048,111067
United States of America,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4247,114252
United Kingdom,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4030,110823
Netherlands,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,4051,114251
Sweden,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4048,112621
Chile,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4775,111067
South Africa,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,3733,114252
Spain,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4231,112623
Japan,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4634,114252
Belgium,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4073,114252
Denmark,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4028,111068
United Kingdom,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4030,111068
United States of America,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,4247,114251
Sweden,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4048,112622
Netherlands,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,4051,114250
South Africa,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,3733,114251
Belgium,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,4073,114251
Spain,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4231,110824
Chile,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4775,112621
Japan,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,4634,114251
United Kingdom,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4030,111067
United States of America,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,4247,114250
Denmark,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4028,111067
Chile,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4775,112622
Sweden,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4048,114253
Spain,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4231,110823
United Kingdom,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4030,112621
Netherlands,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4051,113461
Japan,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,4634,114250
South Africa,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,3733,114250
United States of America,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4247,113461
Belgium,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,4073,114250
Denmark,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4028,112621
Sweden,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4048,114252
Netherlands,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4051,110810
Chile,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4775,114253
South Africa,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,3733,113461
United Kingdom,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4030,112622
Japan,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4634,113461
Spain,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4231,111068
United States of America,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4247,110810
Belgium,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4073,113461
Denmark,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4028,112622
Sweden,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,4048,114251
Chile,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4775,114252
Japan,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4634,110810
Netherlands,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4051,112623
Belgium,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4073,110810
Spain,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4231,111067
South Africa,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,3733,110810
United Kingdom,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4030,114253
United States of America,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4247,112623
Denmark,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4028,114253
Spain,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4231,112621
South Africa,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,3733,112623
Chile,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,4775,114251
Belgium,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4073,112623
United States of America,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4247,110824
Japan,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4634,112623
Sweden,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,4048,114250
United Kingdom,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4030,114252
Netherlands,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4051,110824
Denmark,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4028,114252
Chile,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,4775,114250
Spain,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4231,112622
Belgium,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4073,110824
United States of America,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4247,110823
United Kingdom,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,4030,114251
Japan,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4634,110824
Netherlands,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4051,110823
Denmark,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,4028,114251
Belgium,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4073,110823
United States of America,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4247,111068
Spain,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4231,114253
United Kingdom,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,4030,114250
Chile,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4775,113461
South Africa,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,3733,110824
Sweden,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4048,113461
Netherlands,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4051,111068
Denmark,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,4028,114250
Chile,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4775,110810
Spain,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4231,114252
South Africa,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,3733,110823
Sweden,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4048,110810
Belgium,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4073,111068
Japan,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4634,110823
United States of America,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4247,111067
United Kingdom,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4030,113461
Netherlands,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4051,111067
Denmark,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4028,113461
Chile,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4775,112623
Japan,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4634,111068
Sweden,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4048,112623
South Africa,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,3733,111068
Belgium,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4073,111067
Spain,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,4231,114251
United States of America,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4247,112621
United Kingdom,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4030,110810
Netherlands,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4051,112621
Denmark,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4028,110810
Chile,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4775,110824
Japan,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4634,111067
Spain,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,4231,114250
Sweden,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4048,110824
South Africa,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,3733,111067
United States of America,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4247,112622
Belgium,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4073,112621
Chile,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4775,110823
Netherlands,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4051,112622
United Kingdom,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4030,112623
Denmark,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4028,112623
Japan,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4634,112621
South Africa,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,3733,112621
Spain,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4231,113461
Belgium,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4073,112622
United States of America,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4247,114253
Sweden,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4048,110823
South Africa,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,3733,112622
Spain,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4231,110810
United States of America,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4247,114252
Sweden,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4048,111068
Japan,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4634,112622
Netherlands,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4051,114253
Chile,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4775,111068
Denmark,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4028,110824
Belgium,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4073,114253
United Kingdom,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4030,110824
Japan,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4634,114253
Denmark,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4028,110823
Chile,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4775,111067
Sweden,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4048,111067
United States of America,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,4247,114251
South Africa,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,3733,114253
Spain,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4231,112623
Belgium,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4073,114252
Netherlands,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4051,114252
United Kingdom,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4030,110823
Japan,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4634,114252
Chile,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4775,112621
Sweden,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4048,112621
Denmark,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4028,111068
Netherlands,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,4051,114251
South Africa,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,3733,114252
United States of America,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,4247,114250
Spain,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4231,110824
United Kingdom,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4030,111068
Belgium,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,4073,114251
Japan,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,4634,114251
Chile,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4775,112622
Denmark,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4028,111067
Netherlands,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,4051,114250
Spain,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4231,110823
Sweden,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4048,112622
United States of America,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4247,113461
South Africa,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,3733,114251
United Kingdom,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4030,111067
Belgium,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,4073,114250
Japan,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,4634,114250
Chile,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4775,114253
Denmark,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4028,112621
Sweden,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4048,114253
South Africa,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,3733,114250
United States of America,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4247,110810
Spain,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4231,111068
Netherlands,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4051,113461
Belgium,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4073,113461
United Kingdom,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4030,112621
Japan,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4634,113461
Chile,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4775,114252
Spain,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4231,111067
Denmark,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4028,112622
Sweden,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4048,114252
Netherlands,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4051,110810
South Africa,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,3733,113461
United States of America,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4247,112623
United Kingdom,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4030,112622
